Reaction ID,Objective Value
R00963,21.947873799725635
R00511,21.947873799725635
R02100,21.947873799725635
R02090,21.947873799725635
R00568,21.947873799725635
R01547,21.947873799725635
R00256,21.947873799725635
R00260,21.947873799725635
R01579,21.947873799725635
R03193,21.947873799725635
R02783,21.947873799725635
R00707,21.81517522101376
R01248,21.81517522101376
R00259,21.94787379972561
R02649,21.94787379972565
R03443,21.94787379972565
R02283,21.94787379972565
R02282,21.94787379972565
R00245,21.94787379972565
R00667,21.94787379972565
R00671,21.94787379972565
R00239,21.94787379972565
R03313,21.94787379972565
R01398,21.94787379972565
R01954,21.94787379972565
R01086,21.94787379972565
R00578,21.94787379972565
R00485,21.94787379972565
R00483,21.94787379972565
R00369,21.94787379972565
R00355,21.910366681756436
R00480,21.947873799725617
R02291,21.94787379972558
R02292,21.94787379972558
R04198,21.94787379972558
R04365,21.94787379972558
R04475,21.94787379972558
R02734,21.94787379972558
R02735,21.94787379972558
R00451,21.94787379972558
R01773,21.94787379972558
R01771,21.94787379972558
R01466,21.94787379972558
R00751,21.8366227032755
R01513,21.947873799725635
R04173,21.94787379972561
R00582,21.94787379972561
R00588,21.94787379972561
R00945,21.530249110320234
R09099,21.94787379972561
R00891,21.947873799725603
R00586,21.92615150361626
R00897,21.926151503616264
R03132,21.947873799725617
R08632,21.947873799725652
R08637,21.947873799725652
R01286,21.947873799725652
R01290,21.947873799725652
R00650,21.947873799725652
R00946,-3.4222152637191974e-15
R04405,21.94787379972561
R08648,21.94787379972562
R05069,21.94787379972562
R05068,21.94787379972562
R05070,21.94787379972562
R02199,21.94787379972562
R00226,21.947873799725656
R04439,21.947873799725635
R04441,21.947873799725635
R01214,19.047619047619033
R01215,20.196855426307025
R01213,21.947873799725603
R03968,21.947873799725635
R04001,21.947873799725635
R04426,21.947873799725635
R01652,21.947873799725635
R01090,21.947873799725635
R01071,21.947873799725635
R04035,21.947873799725635
R04037,21.947873799725635
R04640,21.947873799725635
R04558,21.947873799725635
R03457,21.947873799725635
R03243,21.947873799725635
R03013,21.947873799725635
R01158,21.947873799725635
R01826,21.947873799725635
R03083,21.947873799725635
R03084,21.947873799725635
R02413,21.947873799725635
R02412,21.947873799725635
R03460,21.947873799725635
R01714,21.947873799725635
R01715,21.947873799725635
R01373,21.947873799725635
R00694,21.947873799725635
R01728,21.947873799725635
R00734,21.947873799725635
R00986,21.947873799725635
R00985,21.947873799725635
R01073,21.947873799725635
R03509,21.947873799725635
R03508,21.947873799725635
R02722,21.947873799725635
R00209,21.947873799725635
R00235,21.947873799725635
R00710,21.83662270327546
R00199,21.94787379972562
R00197,21.947873799725592
R00196,21.947873799725592
R00214,21.947873799725592
R01736,21.947873799725592
R03145,21.91527124006478
R00319,21.947873799725613
R00361,21.830394626364324
R00238,21.947873799725606
R00742,21.947873799725617
R00479,21.947873799725613
R00472,21.94787379972564
R00344,16.26016260162602
R00431,21.947873799725567
R00762,21.94787379972562
R00835,20.405441451053544
R02035,20.405441451053612
R01528,21.947873799725635
R01056,21.947873799725635
R01529,21.947873799725635
R01641,21.947873799725635
R08575,21.947873799725635
R01067,21.947873799725635
R01737,20.83038118180526
R01519,21.947873799725617
R02036,21.947873799725645
R01541,21.252796420581586
R05605,20.839813374805573
R01051,21.947873799725627
R01049,21.94787379972563
R01066,21.94787379972563
R02750,21.94787379972563
R00351,21.78936942885438
R01324,21.94787379972568
R00267,21.94787379972566
R08549,21.94787379972566
R00405,21.94787379972566
R00408,19.455252918287766
R01082,20.052398226521582
R00342,21.90395956192094
R00299,21.282633371169105
R08639,21.391899600684532
R00771,21.94787379972561
R00756,21.947873799725592
R00767,21.947873799725592
R00769,21.947873799725592
R00770,21.947873799725592
R01068,21.947873799725592
R01015,21.947873799725592
R01061,16.26016260162599
R01512,16.26016260162601
R01518,16.26016260162602
R00658,16.26016260162598
R00200,21.947873799725652
R01625,21.947873799725674
R01624,21.947873799725674
R01626,21.947873799725674
R04355,21.947873799725674
R04533,21.947873799725674
R04428,21.947873799725674
R04429,21.947873799725674
R04952,21.947873799725674
R04953,21.947873799725674
R04954,21.947873799725674
R04955,21.947873799725674
R04957,21.947873799725674
R04536,21.947873799725674
R04537,21.947873799725674
R04958,21.947873799725674
R04960,21.947873799725674
R04534,21.947873799725674
R04535,21.947873799725674
R04961,21.947873799725674
R04963,21.947873799725674
R04964,21.947873799725674
R04965,21.947873799725674
R04724,21.947873799725674
R04014,21.947873799725674
R04726,21.947873799725674
R04566,21.947873799725674
R04568,21.947873799725674
R04966,21.947873799725674
R08159,21.947873799725674
R04968,21.947873799725674
R04543,21.947873799725674
R04544,21.947873799725674
R04969,21.947873799725674
R01706,21.947873799725674
R08161,21.947873799725674
R08162,21.947873799725674
R07762,21.947873799725674
R07763,21.947873799725674
R07764,21.947873799725674
R07765,21.947873799725674
R08163,21.83039462636439
R03370,21.83039462636432
R02814,21.83039462636433
R00744,21.94787379972564
R04919,21.947873799725635
R03045,21.947873799725635
R00924,21.947873799725635
R_C150ACP,21.947873799725635
R_C170ACP,21.947873799725635
R_Phosphatidate,21.947873799725635
R01799,21.947873799725635
R_Phosphatidylserine,21.947873799725635
R_Phosphatidylethanolamine,21.947873799725635
R01801,21.947873799725635
R02029,21.947873799725635
R_Cardiolipin,21.947873799725635
R00293,0.0
R08704,0.0
R08705,0.0
R06428,0.0
R06430,0.0
R08930,0.0
R08931,0.0
R08932,0.0
R_AGL,0.0
R_Assemble,0.0
R_Protein,21.94787379972567
R_DNA,21.947873799725645
R_RNA,21.947873799725645
R_Phospholipid,21.947873799725645
R_TAG,21.947873799725645
R_Peptidoglycan,21.947873799725645
R_Polysaccharide,21.947873799725645
R_Teichoic,21.947873799725645
R_Cell,21.947873799725645
R_Taurine,21.947873799725645
R_Molybdate,21.947873799725645
R_Fe3+,21.947873799725645
R_Thiamine,21.947873799725645
R_Betaine,21.947873799725645
R_L-Proline1,21.947873799725645
R_Choline,21.947873799725645
R_Choline_sulfate,21.947873799725645
R_Sulfate,-2.2324274671344896e-14
R_Nitrate,21.947873799725627
R_Carnitine,21.947873799725667
R_Maltose,21.947873799725667
R_D-Sorbitol,21.947873799725667
R_Mannitol,21.947873799725667
R_Cellobiose,21.947873799725667
R_D-Ribose,21.947873799725667
R_D-Fructose1,21.947873799725667
R_Orthophosphate1,21.947873799725667
R_Orthophosphoric_monoester,21.947873799725667
R_L-Glutamate1,21.947873799725667
R_L-Valine1,21.947873799725667
R_L-Leucine1,21.947873799725667
R_L-Isoleucine1,21.947873799725667
R_L-Threonine1,21.947873799725667
R_L-Histidine1,21.947873799725667
R_D-Methionine,21.947873799725667
R_Peptide,21.947873799725667
R_Cobalt_ion,21.947873799725667
R_N-Acetyl-D-glucosamine,21.947873799725667
R_D-Fructose2,21.947873799725667
R_Spinosad,0.0
R_NH3,21.947873799725567
R_H2O,21.947873799725638
R_Oxygen,15.56420233463031
R_CO2,19.45525291828802
R_Formate,21.930222020842667
R_Salicyl_alcohol,21.94787379972567
R_Glycolate,21.947873799725638
R_Acetaldehyde,21.33988821217758
R_L-Citrulline,21.947873799725603
R_Formylanthranilate,21.871202916160343
R_Glycerol,21.947873799725638
R_Glycerone,21.947873799725627
R_Guanine,21.69220807252319
R_Hypoxanthine,21.69220807252315
R_D-Glyceraldehyde,21.947873799725613
R_Urea,21.947873799725645
R_Xanthine,21.855188521855208
R_Acetate,21.947873799725652
R_Adenine,21.947873799725627
R_Adenosine,21.947873799725617
R_2-Oxoglutarate,21.815175221013842
R_L-Aspartate,21.86681124062526
R_Citrate,21.789369428854382
R_Cytidine,21.947873799724963
R_Cytosine,21.947873799725627
R_Deoxyadenosine,21.947873799725627
R_D-Alanine,20.19685542630705
R_Deoxycytidine,21.947873799725592
R_Deoxyguanosine,21.69220807252317
R_Deoxyinosine,21.94787379972565
R_D-Serine,21.947873799725592
R_Thymidine,21.947873799725592
R_Deoxyuridine,21.947873799725592
R_Ethanol,21.482044049039814
R_Fumarate,21.94787379972561
R_4-Aminobutanoate,21.947873799725574
R_D-Galactose,21.94787379972567
R_L-Glutamate2,21.94787379972567
R_D-Glucose,21.94787379972567
R_D-Gluconic_acid,20.83038118180531
R_Glycine,21.94787379972571
R_Guanosine,21.947873799725617
R_L-Histidine2,21.947873799725617
R_L-Isoleucine2,21.947873799725617
R_Inosine,21.947873799725617
R_2-Dehydro-3-deoxy-D-gluconate,21.252796420581628
R_(R)-Lactate,21.947873799725638
R_L-Leucine2,21.94787379972562
R_(S)-Lactate,21.94787379972562
R_L-Lysine,21.94787379972562
R_(S)-Malate,21.620271910866958
R_Melibiose,21.318931210915267
R_L-Phenylalanine,21.947873799725638
R_Orthophosphate2,20.997375328083958
R_L-Proline2,21.815175221013803
R_Propanoate,8.84434626899565e-15
R_Pyruvate,19.047619047619
R_L-Rhamnose,21.947873799725542
R_L-Serine,20.88772845952998
R_Succinate,21.692208072523236
R_L-Threonine2,21.836622703275474
R_L-Tryptophan,21.94787379972561
R_Uracil,21.94787379972565
R_Uridine,21.947873799725638
R_L-Valine2,21.947873799725638
EX_C00245_e,21.947873799725638
EX_C06232_e,21.947873799725638
EX_C14819_e,21.947873799725638
EX_C00378_e,21.947873799725638
EX_C00719_e,21.947873799725638
EX_C00114_e,21.947873799725638
EX_C00919_e,21.947873799725638
EX_C00059_e,-8.741731424687433e-15
EX_C00244_e,21.947873799725574
EX_C00487_e,21.947873799725635
EX_C00208_e,21.947873799725635
EX_C00794_e,21.947873799725635
EX_C00392_e,21.947873799725635
EX_C00185_e,21.947873799725635
EX_C00121_e,21.947873799725635
EX_C01153_e,21.947873799725635
EX_C00025_e,21.947873799725635
EX_C00855_e,21.947873799725635
EX_C00012_e,21.947873799725635
EX_C00175_e,21.947873799725635
EX_C00140_e,21.947873799725635
EX_C00095_e,21.947873799725635
EX_C_Spinosad_e,0.0
EX_C00014_e,21.94787379972558
EX_C00001_e,21.947873799725613
EX_C00007_e,15.564202334630378
EX_C00011_e,19.04761904761902
EX_C00058_e,21.930222020842738
EX_C02323_e,21.947873799725638
EX_C00160_e,21.947873799725638
EX_C00084_e,21.339888212177602
EX_C00327_e,21.94787379972561
EX_C00067_e,21.871202916160346
EX_C00116_e,21.94787379972567
EX_C00184_e,21.94787379972566
EX_C00242_e,21.692208072523208
EX_C00262_e,21.692208072523126
EX_C00577_e,21.94787379972562
EX_C00086_e,21.947873799725613
EX_C00385_e,21.855188521855162
EX_C00033_e,21.947873799725627
EX_C00147_e,21.947873799725592
EX_C00212_e,21.947873799725638
EX_C00026_e,21.815175221013803
EX_C00049_e,21.866811240625257
EX_C00158_e,21.789369428854382
EX_C00475_e,21.947873799725645
EX_C00380_e,21.947873799725674
EX_C00559_e,21.947873799725674
EX_C00133_e,20.196855426307064
EX_C00881_e,21.947873799725635
EX_C00330_e,21.692208072523204
EX_C05512_e,21.947873799725635
EX_C00740_e,21.947873799725635
EX_C00214_e,21.947873799725635
EX_C00526_e,21.947873799725627
EX_C00469_e,21.482044049039743
EX_C00122_e,21.94787379972567
EX_C00334_e,21.947873799725656
EX_C00124_e,21.947873799725635
EX_C00064_e,21.947873799725635
EX_C00031_e,21.947873799725635
EX_C00257_e,20.83038118180527
EX_C00037_e,21.947873799725606
EX_C00387_e,21.94787379972561
EX_C00135_e,21.94787379972561
EX_C00407_e,21.94787379972561
EX_C00294_e,21.94787379972561
EX_C00204_e,21.25279642058163
EX_C00256_e,21.947873799725635
EX_C00123_e,21.947873799725656
EX_C00186_e,21.947873799725656
EX_C00047_e,21.947873799725656
EX_C00149_e,21.62027191086698
EX_C05402_e,21.318931210915228
EX_C00079_e,21.947873799725638
EX_C00009_e,20.997375328083983
EX_C00148_e,21.815175221013213
EX_C00163_e,-2.4566825722608006e-14
EX_C00022_e,19.047619047619115
EX_C00507_e,21.947873799725627
EX_C00065_e,20.887728459529995
EX_C00042_e,21.692208072523194
EX_C00188_e,21.836622703275456
EX_C00078_e,21.947873799725652
EX_C00106_e,21.947873799725635
EX_C00105_e,21.947873799725635
EX_C00183_e,21.947873799725635
EX_C00080_e,20.270270270270256
EX_C00288_e,19.45525291828794
EX_C_H_e,20.57613168724281
