,ids,growth,status
181,{'C-NZ_AEYC01000092.1:69801..70484'},21.947873799725656,optimal
182,{'ndk'},1.9230112538279281e-13,optimal
183,{'NZ_AEYC01000023.1:41338..41667'},21.94787379972551,optimal
184,{'C-NZ_AEYC01000092.1:61900..62460'},21.947873799725613,optimal
185,{'NZ_AEYC01000017.1:17231..18451'},21.947873799725613,optimal
186,{'gvcT'},21.947873799725613,optimal
187,{'hisI'},21.947873799725613,optimal
188,{'NZ_AEYC01000018.1:64046..65890'},21.947873799725613,optimal
189,{'NZ_AEYC01000008.1:210011..211450'},21.947873799725613,optimal
190,{'C-NZ_AEYC01000013.1:40068..41000'},-2.845652633259777e-14,optimal
191,{'C-NZ_AEYC01000063.1:51885..52004'},21.947873799725635,optimal
192,{'thiE'},21.94787379972565,optimal
193,{'NZ_AEYC01000001.1:220457..221695'},21.94787379972565,optimal
194,{'C-NZ_AEYC01000039.1:34861..37176'},21.94787379972565,optimal
195,{'NZ_AEYC01000068.1:96769..97665'},21.94787379972565,optimal
196,{'NZ_AEYC01000096.1:54303..55283'},21.94787379972565,optimal
197,{'NZ_AEYC01000029.1:39313..41115'},21.94787379972565,optimal
198,{'NZ_AEYC01000001.1:123218..124432'},21.94787379972565,optimal
199,{'C-NZ_AEYC01000008.1:153020..155296'},21.94787379972565,optimal
200,{'C-NZ_AEYC01000070.1:76768..79056'},21.94787379972565,optimal
201,{'NZ_AEYC01000088.1:352433..353575'},21.947873799725638,optimal
202,{'ksgA'},21.947873799725638,optimal
203,{'NZ_AEYC01000001.1:38322..39974'},21.947873799725638,optimal
204,{'C-NZ_AEYC01000031.1:81538..82785'},21.947873799725638,optimal
205,{'hisG'},21.947873799725638,optimal
206,{'C-NZ_AEYC01000064.1:10872..12188'},21.947873799725638,optimal
207,{'C-NZ_AEYC01000092.1:90129..90776'},21.947873799725638,optimal
208,{'C-NZ_AEYC01000088.1:123824..125062'},21.947873799725638,optimal
209,{'NZ_AEYC01000001.1:285399..285905'},21.947873799725638,optimal
210,{'mmuM'},21.947873799725638,optimal
211,{'NZ_AEYC01000018.1:297101..298948'},21.947873799725638,optimal
