Metabolite ID,Name,Formula/Composition,Compartment,PubChem ID,Canonical SMILES
C15805,Guaiacyl lignin,,Cytosol,47205130,CN(CC1=CC=CC=C1O)C(=O)NC2=CC=CC=C2
C02325,Sinapyl alcohol,C11H14O4,Cytosol,5377,CCC(=C(C1=CC=C(C=C1)OCCN(C)C)C2=CC(=CC=C2)O)C3=CC=CC=C3
C15806,Syringyl lignin,,Cytosol,47205131,CC1=CC(=CC=C1)NC(=O)N(C)CC2=CC=CC=C2O
C02646,4-Coumaryl alcohol,C9H10O2,Cytosol,5623,CCCCCC=CCC(C=CC1=CC=CC(=N1)CC(CCCCC)O)O
C15804,p-Hydroxyphenyl lignin,,Cytosol,47205129,C1COC(=O)N1CCC2=NC(=CS2)C3=CC(=CC=C3)Br
C12205,5-Hydroxyconiferyl alcohol,C10H12O4,Cytosol,14351,C1C(=O)CC2=CC=CC=C2C3=CC=CC=C31
C15807,5-Hydroxy-guaiacyl lignin,,Cytosol,47205132,CN(CC1=CC=CC=C1O)C(=O)NCC2=CC=CC=C2
C07054,Isoniazid,C6H7N3O,Cytosol,9266,C1CCCCCCC1
C21754,Isonicotinoyl radical,C6H4NO,Cytosol,354264348,
C05360,Diimine,N2H2,Cytosol,7737,C1=CC(=CC=C1NO)N=O
C01037,"7,8-Diaminononanoate",C9H20N2O2,Cytosol,4280,C1=CC(=CC(=C1)S(=O)(=O)N(CCO)CCO)C(=O)O
C01909,Dethiobiotin,C10H18N2O3,Cytosol,5017,CCCCC1(CC2=CC(=C(C(=C2C1=O)Cl)Cl)OCC(=O)O)C3CCCC3
C22458,8-Amino-7-(carboxyamino)nonanoate,C10H20N2O4,Cytosol,497619817,
C01063,Pimeloyl-CoA,C28H46N7O19P3S,Cytosol,4302,C1=CC(=C(C=C1N2C(=O)C=CC2=O)O)C(=O)O
C01092,8-Amino-7-oxononanoate,C9H17NO3,Cytosol,4327,CC1=C(C=C(C=C1)NC(=O)C2=CN=CC=C2)NC3=NC=CC(=N3)C4=CN=CC=C4
C19845,Pimeloyl-[acyl-carrier protein],C7H11O3SR,Cytosol,135626312,CCN(C1CCCCC1)C(=O)CCCOC2=CC3=C(CN4C(C(=O)NC4=N3)CO)C=C2
C04425,S-Adenosyl-4-methylthio-2-oxobutanoate,C15H20N5O6S,Cytosol,7057,C1=CC=C2C=C(C=CC2=C1)N
C17023,Sulfur donor,,Cytosol,96023504,C1CNC(C2=C1C=CC(=C2F)O)C(=O)C3=CC=CS3
C05359,e-,,Cytosol,7736,CN(C)C1=CC=C(C=C1)N.Cl
C04573,UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate,C17H25N3O18P2,Cytosol,7174,CCCOC(=O)C1=CC=C(C=C1)N
C20395,UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate,C17H23N3O18P2,Cytosol,163312133,CCC1(CCCC2C1CN(C2)CC3=C(C=CC(=C3)F)N4C(=CC(=N4)C)C)O
C20359,"UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate",C17H26N4O17P2,Cytosol,163312097,CCC1=CN=C(N=C1N2CC3CC(C2)C(N4C3CCCC4=O)CC5CCCCC5)C
C03273,5-Oxopentanoate,C5H8O3,Cytosol,6134,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
C00489,Glutarate,C5H8O4,Cytosol,3772,C1CNCCC1C(=O)N
C00463,Indole,C8H7N,Cytosol,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3
C00078,L-Tryptophan,C11H12N2O2,Cytosol,3378,C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
C03506,Indoleglycerol phosphate,C11H14NO6P,Cytosol,6317,CC(C)NCC(C1=CC=C(C=C1)[N+](=O)[O-])O
C13747,"1,7-Dimethylxanthine",C7H8N4O2,Cytosol,586336,CC1=CC2C(C3C=CC2(C(=O)C3(C)C)C)C(C1(C4(CC4)OC)O)(C)C
C16365,5-Acetylamino-6-formylamino-3-methyluracil,C8H10N4O4,Cytosol,47205673,CCCC(=O)NCC(=O)NNC(=O)C1=C(OC(=C1)C)C
C16420,4-Acetamido-2-amino-6-nitrotoluene,C9H11N3O3,Cytosol,47205718,CCCC(=O)NCC(=O)NCC1=CN=CC=C1
C07585,N-Acetylisoniazid,C8H9N3O2,Cytosol,9787,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.C(C(C(=O)O)O)(C(=O)O)O
C07447,Acetylhydrazine,C2H6N2O,Cytosol,9650,CCC1(C(=O)NC(=O)N(C1=O)C2=CC=CC=C2)CC
C16622,"N,N'-Diacetylhydrazine",C4H8N2O2,Cytosol,51090948,C1CCN(CC1)C2CCN(CC2)C(=O)C3=CC=CC4=CC=CC=C43
C05361,Hydrazine,N2H4,Cytosol,7738,COC1=CC=C(C=C1)CO
C00587,3-Hydroxybenzoate,C7H6O3,Cytosol,3866,C1=CC=C(C=C1)C(C(=O)O)N
C00628,"2,5-Dihydroxybenzoate",C7H6O4,Cytosol,3901,CCC(=CC(C)CC=CC(=CC(=CC(C)C(=O)C(C)C(C(C)CC=CC(=O)O)O)C)C)C=CC1C(C=CC(=O)O1)C
C16850,"2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid",C7H13NO5,Cytosol,96023374,C1CSC(SC1)C2C3=C(CCN2)C=CC(=C3F)O
C00944,3-Dehydroquinate,C7H10O6,Cytosol,4196,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O
C15794,Castasterone,C28H48O5,Cytosol,47205119,CCOCCCNS(=O)(=O)C1=C(C=C(C=C1)F)Br
C19873,26-Hydroxycastasterone,C28H48O6,Cytosol,135626339,CCCC(C1CCCC1)N(C(C)O)C(=O)CCCOC2=C(C=CC3=C2N=C4NC(=O)C(=C)N4C3)Cl
C08814,Brassinolide,C28H48O6,Cytosol,11007,CCCCCCCCCCCCCCCCI
C19874,26-Hydroxybrassinolide,C28H48O7,Cytosol,135626340,C=C1C(=O)NC2=NC3=C(CN12)C=C(C=C3)OCCCCC(=O)NC4CNCCO4
C02642,3-Ureidopropionate,C4H8N2O3,Cytosol,5621,CC12CCC3C(C1CCC2NCCCCCCN4C(=O)CCC4=O)CCC5=C3C=CC(=C5)OC
C21029,(R)-3-Ureidoisobutyrate,C5H10N2O3,Cytosol,254816254,
C01205,(R)-3-Amino-2-methylpropanoate,C4H9NO2,Cytosol,4429,C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8O6
C00545,L-Arabinonate,C5H10O6,Cytosol,3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
C00684,2-Dehydro-3-deoxy-L-arabinonate,C5H8O5,Cytosol,3953,C1=CC=C2C(=C1)C(=NN2CC3=CC(=C(C=C3)Cl)Cl)C(=O)O
C20940,L-Dihydroanticapsin,C9H15NO4,Cytosol,254741402,
C20941,L-Anticapsin,C9H13NO4,Cytosol,254741403,
C11402,"(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone",C10H16O2,Cytosol,13576,CCCCCCCC(=O)CC
C11404,(3R)-6-Hydroxy-3-isopropenyl-heptanoate,C10H18O3,Cytosol,13578,C(COCCO)N
C11403,"(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone",C10H16O2,Cytosol,13577,CCCC=CCO
C11406,(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate,C10H18O3,Cytosol,13580,C(CCCN)CCC(=O)O
C11414,"(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone",C10H16O2,Cytosol,13588,C1CC(=O)C=C1
C11417,(3S)-6-Hydroxy-3-isopropenyl-heptanoate,C10H18O3,Cytosol,13591,C1CCN(C1)N=O
C11418,"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone",C10H16O2,Cytosol,13592,C1CC(CC=C1)Cl
C11420,(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate,C10H18O3,Cytosol,13594,C1CC=CC(=O)C1
C00940,2-Oxoglutaramate,C5H7NO4,Cytosol,4192,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F
C02362,2-Oxosuccinamate,C4H5NO4,Cytosol,5407,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C
C07108,Tamoxifen,C26H29NO,Cytosol,9319,CCCCCCCCCCCC(=O)OCCSC#N
C16545,Tamoxifen N-oxide,C26H29NO2,Cytosol,51090874,CC1=NC(=NO1)C2(CCCCC2)NC(=O)CCNC3=CC=CC=C3
C19846,Pimeloyl-[acyl-carrier protein] methyl ester,C8H13O3SR,Cytosol,135626313,C=C1C(=O)NC2=NC3=C(CN12)C=C(C=C3)OCCC(C(=O)N)N4CCCCC4
C15556,"L-3,4-Dihydroxybutan-2-one 4-phosphate",C4H9O6P,Cytosol,17396548,CC1=C(NC(=C1C(=O)OC)C)C(=O)OC(C)C(=O)NC(C)C
C00186,(S)-Lactate,C3H6O3,Cytosol,3486,C(CC(=O)NC(CS(=O)(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N
C00979,O-Acetyl-L-serine,C5H9NO4,Cytosol,4228,COC1=CC=C(C=C1)S(=O)(=O)C2CC3=CC=CC=C3CC2C(=O)NO
C00133,D-Alanine,C3H7NO2,Cytosol,3433,CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C
C00653,Poly(ribitol phosphate),(C5H11O7P)n,Cytosol,3924,CC[NH+](CC)CC(=O)NC1=C(C=CC=C1C)C
C04260,O-D-Alanyl-poly(ribitol phosphate),(C8H16NO8P)n,Cytosol,6925,CC1=CC=CC=C1S(=O)(=O)O
G13185,Glycan,(DAG)1 (Glc)2 (GlcNAc)1 (Gro)2 (*)1 (P)2,Cytosol,,
G13186,Glycan,(Ala)1 (DAG)1 (Glc)2 (GlcNAc)1 (Gro)2 (*)1 (P)2,Cytosol,,
G13167,Glycan,(Glc)1 (GlcNAc)1 (Gro)2 (ManNAc)1 (*)1 (P)2 (PP-Und)1,Cytosol,,
G13180,Glycan,(Ala)1 (Glc)1 (GlcNAc)1 (Gro)2 (ManNAc)1 (*)1 (P)2 (PP-Und)1,Cytosol,,
G13170,Glycan,(Glc)1 (GlcNAc)1 (Gro)1 (ManNAc)1 (Rib-ol)2 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13171,Glycan,(Ala)1 (Glc)1 (GlcNAc)1 (Gro)1 (ManNAc)1 (Rib-ol)2 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13174,Glycan,(GlcNAc)2 (Gro)2 (ManNAc)1 (Rib-ol)1 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13175,Glycan,(Ala)1 (GlcNAc)2 (Gro)2 (ManNAc)1 (Rib-ol)1 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13176,Glycan,(GlcNAc)2 (Gro)2 (ManNAc)1 (Rib-ol)1 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13177,Glycan,(Ala)1 (GlcNAc)2 (Gro)2 (ManNAc)1 (Rib-ol)1 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13178,Glycan,(GlcNAc)2 (Gro)2 (ManNAc)1 (Rib-ol)1 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13179,Glycan,(Ala)1 (GlcNAc)2 (Gro)2 (ManNAc)1 (Rib-ol)1 (*)1 (P)3 (PP-Und)1,Cytosol,,
G13192,Glycan,(DAG)1 (Gal)2 (Glc)1 (Gro)2 (*)1 (P)2,Cytosol,,
G13193,Glycan,(Ala)1 (DAG)1 (Gal)2 (Glc)1 (Gro)2 (*)1 (P)2,Cytosol,,
C02798,3-Phosphonopyruvate,C3H5O6P,Cytosol,5748,CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.[Br-]
C00905,D-Fructuronate,C6H10O7,Cytosol,4160,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C
C00187,Cholesterol,C27H46O,Cytosol,3487,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
C01164,7-Dehydrocholesterol,C27H44O,Cytosol,4391,C1=CC(=CC(=C1)S(=O)(=O)N(CCO)CCO)N
C00811,4-Coumarate,C9H8O3,Cytosol,4069,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=C(C(=C(C=C24)Br)O)[Hg])Br)C(=O)O
C00223,p-Coumaroyl-CoA,C30H42N7O18P3S,Cytosol,3523,C1=NC2=C(N1C3C4C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O4)O)NC(=NC2=O)N
C01197,Caffeate,C9H8O4,Cytosol,4422,C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O
C00323,Caffeoyl-CoA,C30H42N7O19P3S,Cytosol,3617,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(C)(CC(=O)[O-])O)O
C01494,Ferulate,C10H10O4,Cytosol,4664,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=O)(OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)S)O)O)O)N
C00406,Feruloyl-CoA,C31H44N7O19P3S,Cytosol,3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
C00482,Sinapate,C11H12O5,Cytosol,3765,C1CNCC=C1C(=O)O
C00411,Sinapoyl-CoA,C32H46N7O20P3S,Cytosol,3701,CCC1CCC2C1C=CC(C2C(=O)C3=CC=CN3)C=CC=C(CC)C4C(CCC(O4)C(C)C(=O)O)C
C00423,trans-Cinnamate,C9H8O2,Cytosol,3713,C1=CC=C2C(=C1)C(=CN2)CCCOP(=O)(O)O
C00540,Cinnamoyl-CoA,C30H42N7O17P3S,Cytosol,3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
C05619,5-Hydroxyferulic acid,C10H10O5,Cytosol,7937,CC1=NC(=CC=C1)C
C12203,5-Hydroxyferuloyl-CoA,C31H44N7O20P3S,Cytosol,14349,C1=CC=C(C=C1)COC(=O)NCC(=O)O
C05280,"cis,cis-3,6-Dodecadienoyl-CoA",C33H54N7O17P3S,Cytosol,7667,C1=CC=C(C=C1)C=CBr
C05279,"trans,cis-Lauro-2,6-dienoyl-CoA",C33H54N7O17P3S,Cytosol,7666,C1=CC=C(C=C1)CCBr
C14180,S-(Hydroxymethyl)glutathione,C11H19N3O7S,Cytosol,7846992,CCC(C)C1=CC=CC=C1NC(=O)C(C)OC(=O)CCC2=NC3=CC=CC=C3S2
C01031,S-Formylglutathione,C11H17N3O7S,Cytosol,4274,CCOCCP(CCOCC)CCP(CCOCC)CCOCC
C00662,Reduced adrenal ferredoxin,,Cytosol,3931,CCCCCC=CCC=CCCCCCCCC(=O)O
C00667,Oxidized adrenal ferredoxin,,Cytosol,3936,CN(C1=NC(=CC=C1)OC)C(=S)OC2=CC3=C(CCCC3)C=C2
C00157,Phosphatidylcholine,C10H18NO8PR2,Cytosol,3457,CCOCN1C(=C(C(=O)NC1=O)C(C)C)CC2=CC(=CC(=C2)C)C
C00588,Choline phosphate,C5H15NO4P,Cytosol,3867,C(CC(C(=O)O)N)CN=C(N)S
C00344,Phosphatidylglycerol,C8H13O10PR2,Cytosol,3637,C1=CC=C2C(=C1)C=NN=C2NN
C00346,Ethanolamine phosphate,C2H8NO4P,Cytosol,3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
C01194,1-Phosphatidyl-D-myo-inositol,C11H17O13PR2,Cytosol,4419,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O
C04756,O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine,C8H14NO7PR2,Cytosol,7325,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)C3CCC=C3
C03454,1-Alkenyl-2-acylglycerol,C6H8O4R2,Cytosol,6274,C1=C(NC=N1)CC(C(=O)O)N
C03044,"(R,R)-Butane-2,3-diol",C4H10O2,Cytosol,5947,CCCC[SnH](CCCC)CCCC.CCCC[SnH](CCCC)CCCC.O
C02350,(S)-Allantoin,C4H6N4O3,Cytosol,5397,CN1C(=C(NC2=CC=CC=N2)O)C(=O)C3=C(S1(=O)=O)C=CS3
C00499,Allantoate,C4H8N4O4,Cytosol,3782,CC1=CC(=NO1)NC(=C2C(=O)C3=CC=CC=C3S(=O)(=O)N2C)O
C00270,N-Acetylneuraminate,C11H19NO9,Cytosol,3568,COCC1=CC(=C(C(=C1C2=C(C(=C(C=C2COC)O)O)O)O)O)O
C00645,N-Acetyl-D-mannosamine,C8H15NO6,Cytosol,3918,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O
C22382,Aceneuramate,C11H19NO9,Cytosol,497619742,
C00398,Tryptamine,C10H12N2,Cytosol,3688,CC1NC2=C(C=C(C=C2)Cl)S(=O)(=O)N1
C00547,L-Noradrenaline,C8H11NO3,Cytosol,3828,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC
C00780,Serotonin,C10H12N2O,Cytosol,4041,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
C00788,L-Adrenaline,C9H13NO3,Cytosol,4046,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
C02714,N-Acetylputrescine,C6H14N2O,Cytosol,5677,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO
C05127,N-Methylhistamine,C6H11N3,Cytosol,7548,C1=CC=C(C=C1)NC2=CC=CC(=C2)C(F)(F)F
C05827,Methylimidazole acetaldehyde,C6H8N2O,Cytosol,8121,CC(=O)OCCOC(=O)C
C05587,3-Methoxytyramine,C9H13NO2,Cytosol,7912,CC(C)NC(C)C
C05581,3-Methoxy-4-hydroxyphenylacetaldehyde,C9H10O3,Cytosol,7907,CC(C)CC(C)C
C05589,L-Normetanephrine,C9H13NO3,Cytosol,7914,CC(C)OC(C)C
C05583,3-Methoxy-4-hydroxyphenylglycolaldehyde,C9H10O4,Cytosol,7909,CC(C)CC(=O)C
C05588,L-Metanephrine,C10H15NO3,Cytosol,7913,C(=O)(N)NC(=O)N
C05636,3-Hydroxykynurenamine,C9H12N2O2,Cytosol,7947,CC1=CC(=CC(=C1)C)C
C05637,"4,8-Dihydroxyquinoline",C9H7NO2,Cytosol,7948,CC1=CC(=CC(=C1)O)C
C05638,5-Hydroxykynurenamine,C9H12N2O2,Cytosol,7949,CC1=CC(=CC(=C1)N)C
C05639,"4,6-Dihydroxyquinoline",C9H7NO2,Cytosol,7950,C1=C(C=C(C=C1Cl)Cl)Cl
C07572,Citalopram,C20H21FN2O,Cytosol,9775,C(C(F)(Cl)Cl)(F)(F)F
C16612,Citalopram aldehyde,C18H14FNO2,Cytosol,51090938,COC1=CC=C(C=C1)C(=O)NCC2CCN(C2)CC(F)(F)F
C00543,Dimethylamine,C2H7N,Cytosol,3824,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
C16608,Demethylcitalopram,C19H19FN2O,Cytosol,51090934,COC1=CC=CC(=C1OC)C(=O)NCC2CCN(C2)CC(F)(F)F
C16609,Didemethylcitalopram,C18H17FN2O,Cytosol,51090935,COC1=CC(=C(C=C1)C(=O)NCC2CCN(C2)CC(F)(F)F)OC
C21299,RCH2NHR',CH3N(R1)(R2),Cytosol,318172279,
C21300,R'NH2,NH2R,Cytosol,318172280,
C00900,2-Acetolactate,C5H8O4,Cytosol,4156,COS(=O)(=O)C
C06010,(S)-2-Acetolactate,C5H8O4,Cytosol,8282,CCC(CO)(CO)N
C06006,(S)-2-Aceto-2-hydroxybutanoate,C6H10O4,Cytosol,8279,CCCCSCC1(C(=O)NC(=NC1=O)S)CC
C00679,5-Dehydro-4-deoxy-D-glucarate,C6H8O7,Cytosol,3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
C01146,2-Hydroxy-3-oxopropanoate,C3H4O4,Cytosol,4376,CNC(CC(=O)O)C(=O)O
C03921,2-Dehydro-3-deoxy-D-glucarate,C6H8O7,Cytosol,6650,CC1(CCC(CC1)C(C)(C)N)N
C13453,Xanthoxin,C15H22O3,Cytosol,586193,C1=CC(=C(C=C1O)O)C(=O)CSC2=NC=NN2
C13455,Abscisic aldehyde,C15H20O3,Cytosol,586195,CC1=CC(=O)OC1=CC(=O)C
C01304,"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one",C9H16N5O8P,Cytosol,4522,C[NH2+]CCCN(C)N(N=O)[O-]
C19891,1D-chiro-Inositol,C6H12O6,Cytosol,135626357,C1CN(C2=CC=CC=C21)C(CCCOC3=C4C(=C(C=C3)Cl)CN5C(C(=O)NC5=N4)CO)C(=O)N
C20251,1-Keto-D-chiro-inositol,C6H10O6,Cytosol,163311994,CC1(CC2(CCN(CC2)C(=O)C3=CC=C(C=C3)N4CCCCC4)OCC1O)O
C05824,S-Sulfo-L-cysteine,C3H7NO5S2,Cytosol,8119,C1CCCNCC1
C15700,gamma-Glutamyl-gamma-aminobutyraldehyde,C9H16N2O4,Cytosol,47205026,COC1=CC=C(C=C1)CCC(=O)NCC2=CC=NN2
C15767,4-(L-gamma-Glutamylamino)butanoate,C9H16N2O5,Cytosol,47205093,C1=CC=C2C(=C1)C(=C(S2)C(=O)NCC3=CC=NN3)Cl
C19706,cis-3-Hydroxy-L-proline,C5H9NO3,Cytosol,135626174,C1=CC(=CC=C1C=NN=C2NC(=O)C(S2)CC(=O)C3=CC=C(C=C3)Cl)Cl
C03826,2-Dehydro-3-deoxy-D-xylonate,C5H8O5,Cytosol,6569,CCC(=O)C
C03434,Tetrachlorohydroquinone,C6H2Cl4O2,Cytosol,6261,CN(C(=N[N+](=O)[O-])N)N=O
C18933,Chloranil,C6Cl4O2,Cytosol,124489605,CC1(C=CC2=C(O1)C=C(C3=C2OC4=C(C3=O)CC(OC5=C4C=CC(=C5)O)C(C)(C)O)O)C
C04181,3-Hydroxy-3-methyl-2-oxobutanoic acid,C5H8O4,Cytosol,6858,COC1=CC(=CC(=C1OC)OC)C=O
C14463,(R)-3-Hydroxy-3-methyl-2-oxopentanoate,C6H10O4,Cytosol,17395463,CN(C1CCS(=O)(=O)C1)C(=O)C2=C(C3=CC=CC=C3S2)Cl
C06082,Abscisate,C15H20O4,Cytosol,8348,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2O
C15514,8'-Hydroxyabscisate,C15H20O5,Cytosol,17396506,CN(CC1=CC=CO1)C(=O)CCC2=C(NC3=CC=CC=C32)C4=CC=C(C=C4)OC
C00828,Menaquinone,C16H16O2(C5H8)n,Cytosol,4086,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
C05819,Menaquinol,C16H18O2(C5H8)n,Cytosol,8114,CCCOCCC
C01628,Vitamin K,C11H7O2R,Cytosol,4778,C1=CC=C(C=C1)[As]=O
C05850,Reduced Vitamin K,C11H9O2R,Cytosol,8143,CCCCCCCCN
C02059,Phylloquinone,C31H46O2,Cytosol,5148,C1=CC=C(C(=C1)C(=O)[O-])O
C03313,Phylloquinol,C31H48O2,Cytosol,6166,CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C
C00427,Prostaglandin H2,C20H32O5,Cytosol,3717,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)C=O)CC(=O)O
C02198,Thromboxane A2,C20H32O5,Cytosol,5266,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
C18902,Methylselenic acid,CH4O2Se,Cytosol,124489574,CC1=CC(=C(C=C1)C)C2C3=C(COC3=O)N(C(=O)N2)CC(=O)NC4=CC=CC=C4F
C05703,Methaneselenol,CH4Se,Cytosol,8010,C(C#N)C#N
C00409,Methanethiol,CH4S,Cytosol,3699,C1CCCC(CC1)NC(P(=O)(O)O)P(=O)(O)O
C02225,2-Methylcitrate,C7H10O7,Cytosol,5290,COC1=C(C=C2C3CC4=C(CN3CCC2=C1)C(=C(C=C4)O)OC)O
C04225,"(Z)-But-2-ene-1,2,3-tricarboxylate",C7H8O6,Cytosol,6896,CC1=C(C(=CC=C1)C)N
C04489,5-Methyltetrahydropteroyltri-L-glutamate,C30H39N9O12,Cytosol,7108,C1=CC=C2C(=C1)NC3=CC=CC=C3S2
C04144,Tetrahydropteroyltri-L-glutamate,C29H37N9O12,Cytosol,6829,C1=CC=C(C=C1)C2=CC=CC=C2[N+](=O)[O-]
C00047,L-Lysine,C6H14N2O2,Cytosol,3349,C1C(OC2=C(C13C(=O)NC(=O)N3)C=C(C=C2)F)C(=O)N
C05341,beta-Alanyl-L-lysine,C9H19N3O3,Cytosol,7719,CCCCC(CC)CN
C05340,beta-Alanyl-L-arginine,C9H19N5O3,Cytosol,7718,CCCCCCCCCCCC[N+]1=CC=CC=C1
C00135,L-Histidine,C6H9N3O2,Cytosol,3435,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
C00386,Carnosine,C9H14N4O3,Cytosol,3676,
C00884,Homocarnosine,C10H16N4O3,Cytosol,4140,CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
C01152,N(pi)-Methyl-L-histidine,C7H11N3O2,Cytosol,4381,CN1CC(C(C(C1CO)O)O)O
C01262,beta-Alanyl-N(pi)-methyl-L-histidine,C10H16N4O3,Cytosol,4481,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4NC=NC5=O)O)O)O)O)C(=O)N
C20942,Bacilysin,C12H18N2O5,Cytosol,254741404,
C15977,[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylpropanoyl)dihydrolipoyllysine,C12H22NO2S2R,Cytosol,47205290,C1=CC=C(C(=C1)SCC(=O)NCC2=CC=NN2)Cl
C15975,[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine,C13H24NO2S2R,Cytosol,47205288,CC1=C(C(=CC=C1)C(=O)N(C)CC(C)C#N)[N+](=O)[O-]
C15979,[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine,C13H24NO2S2R,Cytosol,47205292,C1CCCC2=C(CC1)C=C(S2)C(=O)NCC3=CC=NN3
C15976,2-Methyl-1-hydroxypropyl-ThPP,C16H27N4O8P2S,Cytosol,47205289,C1=CC=C2C(=C1)C(=NN2)C(=O)NCC3=CC=NN3
C15974,3-Methyl-1-hydroxybutyl-ThPP,C17H29N4O8P2S,Cytosol,47205287,CC1=CC(=NO1)NC(=O)C(=O)NC2CCCCCCC2
C15978,2-Methyl-1-hydroxybutyl-ThPP,C17H29N4O8P2S,Cytosol,47205291,C1=CC=C(C(=C1)CC(=O)NCC2=CC=NN2)Cl
